"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10"
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-04-27","10.51",,"0.00","0.0","0.0","60","72","52","  340","  330",,"19.9","25.9","    1","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-04-28","10.29",,"0.00","0.0","0.0","64","78","52","  330","  340",,"19.9","25.9",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-04-29","9.40",,"0.00","0.0","0.0","63","71","51","  330","  350",,"16.1","23.9",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-04-30","4.03",,"0.00","0.0","0.0","61","75","49","   80","  120",,"12.1","15.0",,,,,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-01","4.03",,"0.00","0.0","0.0","67","80","54","  170","  190",,"13.0","16.1",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-02","4.92",,"0.00","0.0","0.0","71","82","58","  190","  190",,"12.1","16.1",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-03","6.71",,"0.00","0.0","0.0","72","83","59","  190","  200",,"13.0","17.0",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-04","6.71",,"0.00","0.0","0.0","72","83","59","  280","  290",,"15.0","19.9",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-05","6.04",,"0.00","0.0","0.0","73","78","66","  300","  290",,"13.0","17.0",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-06","12.53",,"0.00","0.0","0.0","70","80","60","  320","  340",,"25.1","36.0","    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-07","10.29",,"0.00","0.0","0.0","72","83","61","  330","  340",,"17.0","23.9",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-08","7.83",,"0.02","0.0","0.0","70","79","61","  350","  350",,"23.9","30.0",,,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-09","4.92",,"0.00","0.0","0.0","71","85","62","  130","  120",,"8.9","13.0",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-10","8.05",,"0.07","0.0","0.0","76","88","63","  350","  350",,"31.1","38.0",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-11","4.70",,"0.00","0.0","0.0","74","89","62","  270","  350",,"13.0","18.1",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-12","5.14",,"0.00","0.0","0.0","80","90","68","  310","  310",,"13.0","19.9",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-13","5.14",,"0.00","0.0","0.0","80","91","67","  340","  320",,"14.1","19.0",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-14","5.82",,"0.00","0.0","0.0","81","91","69","  160","   10",,"13.0","18.1",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-15","7.61",,"0.56","0.0","0.0","75","78","69","   90","   80",,"18.1","27.1","    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-16","5.59",,"0.53","0.0","0.0","72","76","69","  300","  320",,"10.1","15.0","    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-17","4.70",,"0.12","0.0","0.0","73","82","68","  150","  150",,"15.0","19.0","    1",,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-18","6.71",,"0.00","0.0","0.0","72","83","66","  150","  140",,"16.1","23.0","    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-19","6.49",,"0.00","0.0","0.0","76","86","70","  290","  280",,"13.0","16.1","    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-20","4.70",,"1.09","0.0","0.0","77","86","68","   90","   90",,"28.0","42.9","    1",,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-21","6.71",,"0.18","0.0","0.0","73","83","66","  150","  130",,"18.1","23.9",,,,,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-22","5.59",,"0.49","0.0","0.0","73","84","69","  220","  220",,"21.9","28.0","    1",,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-23","5.14",,"0.29","0.0","0.0","74","84","69","   60","   10",,"14.1","18.1","    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-24","7.16",,"0.08","0.0","0.0","77","86","70","   70","   60",,"28.0","32.0","    1","    1","    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-25","7.83",,"0.01","0.0","0.0","76","83","70","  160","  150",,"15.0","19.0",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-26","4.92",,"0.00","0.0","0.0","75","85","69","  170","  170",,"14.1","19.0","    1",,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-27","8.28",,"0.04","0.0","0.0","76","83","70","   90","   90",,"18.1","25.1",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-28","12.08",,"0.52","0.0","0.0","74","85","69","  130","  130",,"23.0","31.1","    1",,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-29","11.86",,"0.40","0.0","0.0","74","82","70","  150","  140",,"21.0","27.1","    1",,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-30","8.95",,"0.05","0.0","0.0","76","82","71","  250","  180",,"17.0","23.0",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-05-31","5.82",,"0.00","0.0","0.0","78","87","71","  260","  220",,"13.0","16.1","    1",,,,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-01","7.16",,"0.53","0.0","0.0","76","89","68","  320","  310",,"33.1","45.0","    1",,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-02","6.49",,"0.03","0.0","0.0","76","89","68","  310","  320",,"17.0","21.9",,,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-03","8.28",,"0.01","0.0","0.0","81","92","72","  330","  330",,"19.9","25.1",,,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-04","10.74",,"0.00","0.0","0.0","77","85","66","  340","  340",,"19.9","25.9",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-05","6.71",,"0.00","0.0","0.0","73","83","63","  330","  300",,"15.0","19.0",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-06","7.38",,"0.00","0.0","0.0","76","91","63","  320","  330",,"15.0","19.9",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-07","5.59",,"0.00","0.0","0.0","80","89","69","   50","   20",,"15.0","19.9",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-08","5.82",,"0.01","0.0","0.0","80","90","73","   10","   20",,"19.9","23.0",,,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-09","4.92",,"0.00","0.0","0.0","78","90","70","  290","  290",,"16.1","19.0",,,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-10","5.82",,"0.00","0.0","0.0","77","89","68","  260","  260",,"15.0","18.1",,,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-11","6.49",,"0.04","0.0","0.0","76","88","70","   30","   30",,"25.1","29.1",,,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-12","7.38",,"0.00","0.0","0.0","74","84","69","   70","   80",,"18.1","21.9","    1",,,,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-13","6.71",,"1.14","0.0","0.0","78","88","72","  280","  280",,"15.0","19.0","    1",,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-14","5.82",,"0.00","0.0","0.0","78","88","71","  320","  320",,"13.0","18.1","    1",,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-15","5.82",,"0.38","0.0","0.0","80","91","72","  200","  170",,"14.1","17.0","    1",,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-16","4.92",,"0.00","0.0","0.0","81","91","73","  170","  120",,"14.1","21.0","    1",,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-17","4.70",,"0.00","0.0","0.0","79","89","71","  300","  300",,"14.1","16.1",,,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-18","6.71",,"0.00","0.0","0.0","79","91","71","   50","  150",,"15.0","21.0",,,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-19","9.84",,"0.00","0.0","0.0","84","93","75","  310","  330",,"16.1","21.0",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-20","10.51",,"0.00","0.0","0.0","84","93","75","  310","  290",,"18.1","23.9",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-21","7.61",,"0.01","0.0","0.0","82","88","74","  260","  280",,"19.9","25.1",,,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-22","10.07",,"0.47","0.0","0.0","78","91","72","  300","  300",,"29.1","34.0","    1",,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-23","6.93",,"0.18","0.0","0.0","76","83","72","  270","  270",,"16.1","21.9","    1",,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-24","7.38",,"0.00","0.0","0.0","81","92","74","  300","  270",,"16.1","21.0",,,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-25","6.04",,"0.71","0.0","0.0","82","91","71","  360","   10",,"31.1","40.0","    1",,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-26","5.37",,"0.00","0.0","0.0","78","92","69","   20","   30",,"25.9","30.0","    1",,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-27","7.83",,"0.18","0.0","0.0","80","90","71","  330","  300",,"32.0","36.9","    1",,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-28","7.61",,"0.17","0.0","0.0","73","86","68","   30","   30",,"40.0","49.0",,,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-29","6.26",,"0.00","0.0","0.0","76","90","67","   40","   30",,"14.1","18.1",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-06-30","7.83",,"0.00","0.0","0.0","81","90","74","   90","   70",,"17.0","21.9",,,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-01","6.26",,"0.06","0.0","0.0","79","87","73","  160","   80",,"15.0","21.0","    1",,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-02","6.04",,"0.01","0.0","0.0","79","88","74","  140","  140",,"15.0","21.0","    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-03","7.38",,"0.00","0.0","0.0","83","92","73","  120","  120",,"14.1","19.9",,,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-04","9.84",,"0.17","0.0","0.0","83","91","74","  100","  100",,"25.1","31.1",,,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-05","8.05",,"0.00","0.0","0.0","81","89","75","   90","   90",,"18.1","21.9","    1",,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-06","5.82",,"0.10","0.0","0.0","80","90","72","   30","   30",,"19.9","23.0","    1",,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-07","9.84",,"0.00","0.0","0.0","77","88","71","   50","   50",,"23.0","27.1","    1",,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-08","10.07",,"0.00","0.0","0.0","77","85","71","   70","   80",,"21.0","23.9",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-09","6.71",,"0.00","0.0","0.0","79","91","70","  330","   60",,"14.1","19.9",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-10","7.16",,"0.00","0.0","0.0","82","93","71","  280","  270",,"14.1","17.0",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-11","6.04",,"0.00","0.0","0.0","83","93","73","  150","  140",,"14.1","19.9",,,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-12","6.71",,"0.00","0.0","0.0","86","94","77","  170","  150",,"19.9","23.9",,,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-13","6.26",,"1.02","0.0","0.0","81","90","76","  240","  170",,"23.0","28.0","    1",,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-14","6.04",,"3.00","0.0","0.0","79","89","75","   50","   50",,"21.0","23.0","    1",,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-15","3.58",,"0.01","0.0","0.0","79","90","74","  210","  220",,"10.1","14.1","    1",,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-16","5.14",,"0.37","0.0","0.0","80","89","73","  210","  220",,"16.1","21.9","    1",,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-17","5.59",,"0.00","0.0","0.0","80","91","73","  300","  280",,"12.1","14.1","    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-18","6.93",,"0.00","0.0","0.0","82","93","74","  330","  120",,"15.0","19.0","    1",,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-19","8.05",,"0.04","0.0","0.0","82","91","74","   90","   40",,"21.0","29.1",,,,,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-20","7.61",,"0.00","0.0","0.0","78","87","74","   80","  110",,"15.0","19.9",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-21","7.16",,"1.21","0.0","0.0","78","90","68","   10","  360",,"35.1","40.0","    1",,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-22","8.72",,"0.15","0.0","0.0","78","87","69","  330","  330",,"23.9","29.1",,,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-23","4.70",,"0.80","0.0","0.0","75","85","68","  300","  300",,"17.0","19.0","    1",,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-24","6.49",,"0.02","0.0","0.0","76","86","71","   90","   80",,"15.0","17.0",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-25","6.26",,"0.00","0.0","0.0","80","89","72","  320","  290",,"16.1","19.9",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-26","6.49",,"0.00","0.0","0.0","81","91","70","  340","  350",,"15.0","19.9",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-27","6.49",,"0.00","0.0","0.0","82","91","71","  300","  310",,"14.1","19.0",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-28","8.05",,"0.00","0.0","0.0","82","90","72","  360","  360",,"16.1","21.0",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-29","5.59",,"0.00","0.0","0.0","79","89","68","  330","  320",,"14.1","18.1",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-30","6.26",,"0.00","0.0","0.0","79","88","72","  170","  150",,"15.0","18.1","    1",,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-07-31","6.04",,"1.08","0.0","0.0","76","87","70","  240","  230",,"25.1","35.1","    1",,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-01","5.82",,"1.22","0.0","0.0","73","76","70","  200","  210",,"15.0","21.0","    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-02","7.16",,"3.61","0.0","0.0","72","77","71","   90","   90",,"23.9","29.1","    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-03","4.47",,"0.10","0.0","0.0","76","87","71","  310","  320",,"13.0","15.0","    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-04","3.80",,"0.00","0.0","0.0","80","89","73","  190","  190",,"12.1","14.1",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-05","1.79",,"0.01","0.0","0.0","82","92","75","  170","  170",,"16.1","23.0",,,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-06","5.14",,"0.00","0.0","0.0","84","93","76","  280","  330",,"12.1","16.1",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-07","4.92",,"0.00","0.0","0.0","83","92","75","  200","  190",,"30.0","38.9",,,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-08","7.38",,"0.41","0.0","0.0","80","91","72","  340","  350",,"35.1","49.0","    1",,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-09","6.71",,"0.78","0.0","0.0","77","90","71","  310","  310",,"31.1","38.9","    1",,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-10","7.16",,"0.00","0.0","0.0","77","89","71","  300","  230",,"14.1","17.0","    1",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-11","8.72",,"0.00","0.0","0.0","79","88","73","  290","  290",,"16.1","21.0",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-12","6.93",,"0.00","0.0","0.0","80","91","72","  360","  310",,"15.0","19.9",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-13","6.04",,"0.00","0.0","0.0","81","89","72","  270","  270",,"12.1","16.1",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-14","5.14",,"0.00","0.0","0.0","80","90","68","  280","  260",,"13.0","16.1",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-15","3.80",,"0.00","0.0","0.0","81","93","71","  310","  330",,"12.1","14.1",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-16","5.82",,"0.00","0.0","0.0","82","91","73","  190","  200",,"13.0","17.0",,,"    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-17","8.05",,"0.06","0.0","0.0","79","87","73","  230","  210",,"17.0","21.0",,,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-18","8.95",,"1.39","0.0","0.0","78","88","73","  300","  260",,"23.0","33.1","    1",,"    1",,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-19","6.93",,"0.00","0.0","0.0","76","84","73","  270","  260",,"13.0","16.1",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-20","7.61",,"0.00","0.0","0.0","77","85","73","  200","  210",,"16.1","21.0",,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","2018-08-21","9.40",,"0.01","0.0","0.0","78","88","73","  220","  220",,"17.0","23.9","    1",,,,,,,"    1",,
